event_date,member_id,campaign_product,campaign_cosa,converted_product,converted_cosa,campaign_nm,conversion_channel_nm,quote_start_qty,quote_complete_qty,app_start_qty,app_complete_qty,prod_acq_qty,impression_qty,click_qty,campaign_funding_source
2025-03-08,NDU5ODQzNDE=,Renters,P&C,Credit Card,Bank,P&C_Renters_Campaign_1,Offline,41,36,27,17,Paid Display,184,61,P&C Homeowners
2025-02-11,NjA2NTQ0MjA=,Credit Card,Bank,Consumer Loans,P&C,P&C_Auto Insurance_Campaign_2,Offline,40,33,23,13,Direct Mail,110,67,Bank Consumer Loans
2025-03-26,MjgxNDcxNzQ=,Homeowners,Bank,Consumer Loans,Bank,P&C_Auto Insurance_Campaign_1,Offline,47,36,27,12,Paid Social,168,62,Bank Credit Card
2025-03-07,ODIzMTgxNzQ=,Credit Card,P&C,Deposits,P&C,P&C_Homeowners_Campaign_1,Internet,48,33,20,15,Paid Search,96,71,P&C Homeowners
2025-02-24,NTA3MjQ2OTQ=,Deposits,P&C,Deposits,Bank,P&C_Homeowners_Campaign_1,Internet,48,33,21,18,Paid Social,119,62,P&C Deposits
2025-02-08,Nzk2MDI2ODE=,Auto Insurance,P&C,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_1,Mobile,46,32,25,10,Paid Search,115,75,P&C Renters
2025-04-17,NTA3MjQ2OTQ=,Credit Card,Bank,Deposits,P&C,Bank_Credit Card_Campaign_1,Internet,49,35,21,15,Paid Display,145,67,Bank Credit Card
2025-04-28,OTQzMTY0MjY=,Renters,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_2,Offline,47,31,21,13,Email,159,77,Bank Credit Card
2025-02-12,NDQ3OTM5Mjg=,Renters,Bank,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_2,Internet,44,39,28,14,Email,136,61,Bank Deposits
2025-04-12,ODUxODExNTQ=,Deposits,Bank,Consumer Loans,P&C,Bank_Credit Card_Campaign_1,Mobile,46,35,21,14,Paid Display,111,80,P&C Credit Card
2025-03-25,OTYxNjg2Nzg=,Auto Insurance,Bank,Renters,P&C,Bank_Credit Card_Campaign_2,Internet,42,37,29,15,Paid Social,124,66,Bank Consumer Loans
2025-05-03,MTMyNzI1NjE=,Consumer Loans,P&C,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Offline,45,38,24,11,Paid Display,161,60,Bank Consumer Loans
2025-04-21,NTMzMDc1MjI=,Consumer Loans,Bank,Auto Insurance,Bank,P&C_Renters_Campaign_1,Internet,41,39,22,11,Direct Mail,137,64,Bank Homeowners
2025-02-16,ODcwNTgxODA=,Auto Insurance,P&C,Credit Card,P&C,P&C_Homeowners_Campaign_1,Mobile,46,35,26,14,Paid Search,160,70,Bank Consumer Loans
2025-04-08,MTIwMzc4ODM=,Consumer Loans,Bank,Credit Card,Bank,P&C_Homeowners_Campaign_1,Internet,48,39,21,13,Paid Social,157,75,Bank Homeowners
2025-02-20,MTc5NzMxMTY=,Consumer Loans,P&C,Consumer Loans,P&C,P&C_Homeowners_Campaign_1,Offline,45,38,29,11,Direct Mail,168,72,P&C Consumer Loans
2025-03-11,ODIzMTgxNzQ=,Auto Insurance,Bank,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_1,Offline,45,36,22,16,Paid Search,105,73,P&C Renters
2025-03-06,MzQ1MzI4NDU=,Credit Card,P&C,Consumer Loans,P&C,Bank_Deposits_Campaign_1,Mobile,41,32,24,18,Direct Mail,109,69,Bank Homeowners
2025-02-25,ODUyNzIxNDY=,Credit Card,Bank,Consumer Loans,Bank,Bank_Deposits_Campaign_2,Mobile,40,35,20,11,Email,178,68,Bank Auto Insurance
2025-02-14,MzgwNzAzMjM=,Renters,Bank,Renters,Bank,Bank_Deposits_Campaign_1,Internet,40,32,21,15,Direct Mail,172,66,Bank Deposits
2025-04-30,MTU5OTAyNTk=,Deposits,P&C,Credit Card,P&C,P&C_Renters_Campaign_1,Internet,45,33,21,10,Email,173,68,P&C Consumer Loans
2025-04-13,NzcyNTc1MzQ=,Homeowners,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Internet,42,34,25,18,Paid Social,97,75,Bank Renters
2025-04-20,NDQ0MTQ1Mjk=,Credit Card,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_2,Mobile,44,36,20,11,Paid Search,90,70,P&C Renters
2025-04-17,NzcyNTc1MzQ=,Auto Insurance,P&C,Homeowners,P&C,Bank_Deposits_Campaign_1,Offline,43,32,25,12,Paid Display,193,65,Bank Consumer Loans
2025-04-03,MzE2NTE2MzU=,Credit Card,P&C,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_1,Mobile,48,36,27,13,Email,154,64,P&C Auto Insurance
2025-04-19,Mjc4MjkzMzI=,Credit Card,Bank,Deposits,P&C,Bank_Deposits_Campaign_2,Mobile,44,34,24,13,Email,137,67,Bank Renters
2025-04-21,ODI3NTYzOTM=,Consumer Loans,P&C,Credit Card,P&C,Bank_Consumer Loans_Campaign_1,Offline,49,35,20,11,Email,181,69,Bank Renters
2025-02-24,ODg0MzM4NDM=,Consumer Loans,P&C,Renters,P&C,Bank_Credit Card_Campaign_2,Offline,44,38,22,15,Direct Mail,132,62,Bank Renters
2025-02-11,NDQ5MDI5NTU=,Credit Card,Bank,Consumer Loans,Bank,Bank_Credit Card_Campaign_1,Offline,41,30,29,18,Paid Search,92,66,Bank Renters
2025-03-25,MzY3ODc0OTE=,Homeowners,P&C,Deposits,Bank,P&C_Homeowners_Campaign_2,Mobile,45,33,24,10,Email,87,66,Bank Renters
2025-02-20,OTYxNjg2Nzg=,Auto Insurance,P&C,Credit Card,Bank,P&C_Renters_Campaign_1,Mobile,44,35,20,19,Paid Display,127,75,P&C Deposits
2025-03-01,MTQ4MDU0NTA=,Auto Insurance,Bank,Credit Card,Bank,P&C_Renters_Campaign_1,Mobile,48,32,25,14,Paid Display,134,65,Bank Renters
2025-03-06,ODM5MzcyNDA=,Homeowners,P&C,Homeowners,P&C,Bank_Credit Card_Campaign_2,Mobile,41,38,20,11,Paid Social,115,80,P&C Renters
2025-03-05,Mzk3NTQxMjE=,Consumer Loans,Bank,Credit Card,Bank,P&C_Renters_Campaign_2,Offline,42,34,28,16,Paid Social,199,77,Bank Auto Insurance
2025-02-21,MzE2NTE2MzU=,Consumer Loans,P&C,Credit Card,Bank,P&C_Auto Insurance_Campaign_2,Internet,45,36,21,19,Email,164,61,P&C Homeowners
2025-02-19,NzEyMjY1Mjk=,Credit Card,P&C,Homeowners,Bank,Bank_Consumer Loans_Campaign_2,Mobile,45,32,28,14,Paid Social,170,69,Bank Homeowners
2025-04-23,Mzk1MjY3NjU=,Deposits,P&C,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Mobile,44,30,25,17,Paid Social,189,70,Bank Deposits
2025-03-22,NjM4MzEzNzU=,Consumer Loans,P&C,Auto Insurance,Bank,P&C_Renters_Campaign_2,Internet,46,33,24,14,Paid Display,148,80,P&C Deposits
2025-03-19,MTc5NzMxMTY=,Auto Insurance,Bank,Deposits,Bank,Bank_Credit Card_Campaign_1,Mobile,44,30,26,16,Paid Search,90,66,P&C Renters
2025-03-11,MzE1MDgyMTQ=,Consumer Loans,Bank,Homeowners,Bank,P&C_Renters_Campaign_1,Mobile,41,32,26,18,Email,119,77,Bank Deposits
2025-02-03,MTIwMzc4ODM=,Consumer Loans,P&C,Credit Card,P&C,Bank_Consumer Loans_Campaign_2,Offline,46,39,27,14,Direct Mail,101,69,Bank Deposits
2025-02-13,Nzk2MDI2ODE=,Homeowners,P&C,Credit Card,P&C,Bank_Credit Card_Campaign_2,Mobile,43,35,20,17,Paid Social,171,67,Bank Consumer Loans
2025-03-22,MzgwNzAzMjM=,Credit Card,Bank,Deposits,Bank,Bank_Consumer Loans_Campaign_2,Internet,47,38,22,13,Paid Display,185,69,P&C Renters
2025-03-07,MjczNDEwMTA=,Deposits,P&C,Credit Card,P&C,P&C_Homeowners_Campaign_1,Mobile,42,38,28,15,Paid Social,103,77,Bank Auto Insurance
2025-03-12,NDU5ODQzNDE=,Consumer Loans,P&C,Homeowners,Bank,Bank_Deposits_Campaign_2,Offline,40,37,28,13,Direct Mail,132,62,Bank Deposits
2025-05-04,NTA3MjQ2OTQ=,Deposits,P&C,Auto Insurance,P&C,P&C_Renters_Campaign_2,Offline,48,34,29,14,Paid Search,125,75,Bank Credit Card
2025-02-27,MTE4NzEwNjk=,Credit Card,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_2,Mobile,48,37,25,16,Direct Mail,163,66,Bank Deposits
2025-02-27,MzQxOTk3MDY=,Renters,Bank,Credit Card,Bank,P&C_Renters_Campaign_1,Mobile,44,39,26,13,Paid Social,110,74,P&C Consumer Loans
2025-04-13,MjUzMzM3Mzc=,Auto Insurance,Bank,Renters,Bank,Bank_Consumer Loans_Campaign_1,Offline,43,36,20,17,Direct Mail,153,75,P&C Credit Card
2025-04-17,MzgwNzAzMjM=,Consumer Loans,P&C,Consumer Loans,Bank,Bank_Credit Card_Campaign_2,Mobile,40,39,25,18,Direct Mail,145,78,Bank Renters
2025-02-20,MjgxNDcxNzQ=,Homeowners,Bank,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_1,Mobile,41,32,29,12,Direct Mail,152,64,P&C Consumer Loans
2025-04-21,NjgwMTM0MTg=,Homeowners,P&C,Consumer Loans,Bank,Bank_Deposits_Campaign_2,Internet,43,33,24,18,Paid Social,193,60,P&C Deposits
2025-04-02,NTA3MjQ2OTQ=,Homeowners,Bank,Auto Insurance,P&C,Bank_Credit Card_Campaign_2,Offline,48,34,29,16,Paid Display,172,75,P&C Homeowners
2025-03-28,MjExMTc4NzU=,Renters,Bank,Deposits,Bank,Bank_Consumer Loans_Campaign_2,Internet,40,37,28,19,Paid Search,121,80,P&C Deposits
2025-04-23,MTM2NzI0ODA=,Auto Insurance,Bank,Auto Insurance,P&C,P&C_Renters_Campaign_2,Internet,43,33,25,19,Paid Display,115,65,P&C Renters
2025-03-09,Mzk1MjY3NjU=,Homeowners,Bank,Deposits,P&C,P&C_Homeowners_Campaign_1,Offline,47,38,26,15,Direct Mail,116,71,Bank Consumer Loans
2025-02-26,NTA3MjQ2OTQ=,Renters,Bank,Deposits,Bank,P&C_Renters_Campaign_1,Internet,42,35,27,16,Paid Search,148,64,Bank Auto Insurance
2025-04-19,ODIzMTgxNzQ=,Deposits,Bank,Homeowners,P&C,P&C_Renters_Campaign_2,Offline,42,39,25,10,Paid Display,179,77,Bank Auto Insurance
2025-04-25,NjgwMTM0MTg=,Renters,P&C,Credit Card,Bank,P&C_Renters_Campaign_2,Offline,43,35,24,19,Email,96,78,P&C Credit Card
2025-04-24,MzgwNzAzMjM=,Renters,Bank,Homeowners,P&C,P&C_Homeowners_Campaign_2,Mobile,41,32,20,14,Paid Search,102,64,Bank Auto Insurance
2025-04-30,MzUwMjE1MjE=,Deposits,P&C,Consumer Loans,Bank,P&C_Homeowners_Campaign_2,Offline,40,35,20,13,Paid Social,137,61,P&C Homeowners
2025-04-10,NDU5ODQzNDE=,Renters,P&C,Renters,Bank,P&C_Auto Insurance_Campaign_2,Offline,47,34,24,16,Paid Search,125,70,Bank Auto Insurance
2025-02-22,MzY5MTMxMzM=,Consumer Loans,P&C,Homeowners,P&C,P&C_Auto Insurance_Campaign_1,Internet,46,35,25,10,Paid Social,198,75,P&C Deposits
2025-03-05,Mzk1MjY3NjU=,Credit Card,Bank,Consumer Loans,P&C,P&C_Homeowners_Campaign_2,Mobile,46,31,20,15,Paid Search,120,60,P&C Deposits
2025-03-27,MzQ1MzI4NDU=,Deposits,Bank,Credit Card,Bank,Bank_Consumer Loans_Campaign_2,Offline,47,39,23,11,Paid Display,140,60,P&C Deposits
2025-02-19,MTE4NzEwNjk=,Credit Card,P&C,Credit Card,P&C,P&C_Renters_Campaign_1,Offline,47,34,24,12,Paid Social,141,80,P&C Deposits
2025-03-03,NTA3MjQ2OTQ=,Credit Card,P&C,Credit Card,P&C,P&C_Auto Insurance_Campaign_2,Offline,48,34,22,10,Direct Mail,128,80,P&C Deposits
2025-02-22,MTAxNzM4OTg=,Consumer Loans,Bank,Homeowners,P&C,P&C_Auto Insurance_Campaign_1,Internet,42,37,29,19,Direct Mail,85,61,P&C Auto Insurance
2025-03-13,OTgwMzY3NTY=,Deposits,Bank,Renters,Bank,P&C_Renters_Campaign_2,Mobile,40,38,20,12,Paid Display,164,78,P&C Auto Insurance
2025-04-01,NjM4MzEzNzU=,Renters,Bank,Deposits,P&C,Bank_Deposits_Campaign_1,Mobile,42,30,22,18,Paid Display,127,80,P&C Renters
2025-03-28,MTIwMzc4ODM=,Credit Card,Bank,Consumer Loans,P&C,P&C_Auto Insurance_Campaign_2,Mobile,46,37,20,10,Paid Social,184,74,Bank Renters
2025-02-15,NzMxMzQyMjE=,Deposits,P&C,Deposits,Bank,P&C_Homeowners_Campaign_2,Offline,49,31,22,18,Paid Display,148,63,Bank Auto Insurance
2025-04-12,NjUyMzg4NTY=,Credit Card,Bank,Homeowners,Bank,Bank_Consumer Loans_Campaign_2,Internet,49,35,26,13,Paid Display,128,70,Bank Auto Insurance
2025-04-09,ODUzMDIwMDA=,Credit Card,P&C,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Internet,41,34,20,12,Paid Social,104,64,P&C Deposits
2025-04-29,OTk1NTQ2Mjg=,Auto Insurance,Bank,Consumer Loans,Bank,P&C_Homeowners_Campaign_2,Internet,47,35,25,14,Direct Mail,131,79,Bank Auto Insurance
2025-03-09,Njk3NDM0MTc=,Renters,P&C,Credit Card,Bank,Bank_Credit Card_Campaign_2,Mobile,49,35,26,14,Email,125,76,P&C Homeowners
2025-02-26,Mzk1MjY3NjU=,Renters,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_2,Internet,45,36,29,18,Paid Search,86,71,Bank Credit Card
2025-02-19,MjczMDc2OTI=,Renters,Bank,Deposits,P&C,Bank_Deposits_Campaign_2,Internet,46,34,24,10,Paid Search,198,66,Bank Credit Card
2025-03-22,Mjc4NjY3Nzk=,Consumer Loans,Bank,Deposits,P&C,Bank_Deposits_Campaign_2,Mobile,43,37,23,19,Paid Social,110,63,P&C Credit Card
2025-03-17,ODUxODExNTQ=,Credit Card,P&C,Deposits,Bank,Bank_Consumer Loans_Campaign_2,Mobile,47,31,23,16,Paid Search,164,76,Bank Renters
2025-03-13,Njg4MzMxNTE=,Deposits,P&C,Auto Insurance,P&C,Bank_Credit Card_Campaign_1,Offline,47,34,22,19,Paid Search,171,73,P&C Credit Card
2025-03-22,MTc4MjIwOTM=,Renters,Bank,Renters,Bank,Bank_Consumer Loans_Campaign_1,Internet,47,39,24,12,Paid Social,102,65,Bank Consumer Loans
2025-04-08,NDQ3OTM5Mjg=,Renters,P&C,Credit Card,Bank,Bank_Deposits_Campaign_1,Offline,48,38,22,16,Paid Search,96,75,Bank Renters
2025-04-11,ODcwNTAyNzM=,Homeowners,P&C,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_1,Internet,41,30,24,18,Email,164,60,Bank Credit Card
2025-02-09,Njk3NDM0MTc=,Credit Card,Bank,Renters,Bank,Bank_Deposits_Campaign_2,Mobile,45,36,23,15,Email,189,70,Bank Renters
2025-03-17,NDY0MDQ5MjQ=,Renters,P&C,Deposits,Bank,Bank_Deposits_Campaign_2,Offline,44,35,29,13,Paid Search,137,67,Bank Credit Card
2025-05-01,NzEyMjY1Mjk=,Credit Card,P&C,Auto Insurance,Bank,Bank_Consumer Loans_Campaign_2,Offline,43,39,20,18,Email,192,67,Bank Homeowners
2025-03-15,ODgxMzMzMzU=,Credit Card,Bank,Consumer Loans,Bank,P&C_Homeowners_Campaign_1,Offline,49,33,27,14,Email,119,64,P&C Renters
2025-03-13,NzY5MzQ0MzM=,Credit Card,Bank,Homeowners,Bank,Bank_Consumer Loans_Campaign_1,Mobile,49,36,27,14,Email,196,73,P&C Consumer Loans
2025-03-12,NDQwNTAzMjA=,Auto Insurance,Bank,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Internet,46,32,26,15,Paid Social,89,79,Bank Consumer Loans
2025-04-15,Mjc1OTMwNDk=,Renters,Bank,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Offline,45,31,22,15,Paid Display,130,62,Bank Consumer Loans
2025-04-10,NjA3NTkzOTE=,Renters,P&C,Homeowners,Bank,P&C_Auto Insurance_Campaign_2,Offline,44,34,21,11,Paid Display,197,80,Bank Credit Card
2025-02-22,NTk2ODA3MDg=,Renters,Bank,Renters,Bank,Bank_Deposits_Campaign_1,Mobile,47,39,29,10,Paid Social,108,74,Bank Credit Card
2025-02-23,NzcyNTc1MzQ=,Consumer Loans,Bank,Renters,P&C,P&C_Homeowners_Campaign_2,Mobile,45,32,27,14,Paid Search,93,66,P&C Credit Card
2025-04-07,NjA3NTkzOTE=,Consumer Loans,Bank,Consumer Loans,P&C,Bank_Consumer Loans_Campaign_1,Mobile,46,35,21,19,Direct Mail,195,65,P&C Consumer Loans
2025-02-23,ODU5NDY2OTM=,Auto Insurance,Bank,Homeowners,P&C,Bank_Credit Card_Campaign_1,Mobile,49,30,28,17,Paid Display,184,61,Bank Auto Insurance
2025-05-03,NTk0MDc0MzU=,Deposits,Bank,Deposits,P&C,P&C_Homeowners_Campaign_1,Offline,46,31,24,19,Paid Display,88,72,P&C Deposits
2025-02-15,OTQzMTY0MjY=,Credit Card,Bank,Homeowners,P&C,P&C_Renters_Campaign_1,Offline,49,32,20,14,Paid Display,136,61,Bank Renters
2025-03-31,MjQ1NDg3ODk=,Deposits,Bank,Deposits,Bank,Bank_Deposits_Campaign_2,Internet,41,31,24,15,Paid Search,102,70,P&C Deposits
2025-04-02,ODIzMDk4Mzk=,Consumer Loans,P&C,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_1,Internet,45,31,29,17,Paid Search,109,64,P&C Credit Card
2025-02-19,MzQ1MzI4NDU=,Renters,Bank,Homeowners,Bank,Bank_Credit Card_Campaign_2,Offline,49,35,26,15,Direct Mail,92,67,Bank Credit Card
2025-05-02,MzE2NTE2MzU=,Homeowners,P&C,Homeowners,P&C,Bank_Credit Card_Campaign_2,Mobile,40,37,22,13,Paid Display,156,69,Bank Consumer Loans
2025-05-02,ODcwNTgxODA=,Credit Card,P&C,Homeowners,Bank,Bank_Credit Card_Campaign_1,Internet,43,33,21,19,Paid Search,85,62,Bank Deposits
2025-03-04,MTM2NzI0ODA=,Credit Card,Bank,Consumer Loans,Bank,P&C_Auto Insurance_Campaign_2,Offline,49,32,25,15,Paid Display,129,67,Bank Renters
2025-02-22,MzMyNDY5MTE=,Homeowners,Bank,Renters,P&C,P&C_Auto Insurance_Campaign_1,Offline,41,38,23,17,Paid Social,190,62,P&C Deposits
2025-03-05,NTMzMDc1MjI=,Auto Insurance,P&C,Consumer Loans,P&C,Bank_Deposits_Campaign_2,Mobile,47,34,20,18,Paid Search,140,67,Bank Deposits
2025-04-10,Mjg4NDkxOTk=,Credit Card,Bank,Auto Insurance,P&C,P&C_Renters_Campaign_2,Mobile,46,38,27,17,Paid Search,180,73,P&C Consumer Loans
2025-03-28,NDczNjA2ODU=,Consumer Loans,P&C,Consumer Loans,Bank,Bank_Credit Card_Campaign_1,Mobile,45,34,24,17,Paid Social,178,76,Bank Homeowners
2025-04-02,Mjc1OTMwNDk=,Consumer Loans,P&C,Consumer Loans,Bank,P&C_Auto Insurance_Campaign_2,Mobile,40,35,26,19,Paid Social,124,60,Bank Consumer Loans
2025-02-06,Mjc4NjY3Nzk=,Credit Card,P&C,Credit Card,Bank,P&C_Homeowners_Campaign_1,Internet,47,39,27,16,Paid Social,99,78,P&C Consumer Loans
2025-02-06,NDQ3OTM5Mjg=,Deposits,P&C,Consumer Loans,Bank,P&C_Auto Insurance_Campaign_1,Internet,46,32,28,13,Paid Social,186,64,P&C Auto Insurance
2025-04-26,NDg2NTU1MTc=,Auto Insurance,Bank,Homeowners,P&C,Bank_Consumer Loans_Campaign_2,Mobile,49,39,29,18,Email,106,61,P&C Credit Card
2025-04-08,ODgxMzMzMzU=,Deposits,P&C,Credit Card,P&C,Bank_Deposits_Campaign_1,Internet,49,36,20,16,Paid Search,95,79,P&C Consumer Loans
2025-03-24,OTUyMTE4MTg=,Consumer Loans,Bank,Auto Insurance,P&C,Bank_Credit Card_Campaign_1,Internet,41,35,25,12,Paid Search,85,73,P&C Credit Card
2025-03-31,MTQ4MDU0NTA=,Credit Card,P&C,Homeowners,P&C,P&C_Renters_Campaign_1,Offline,48,32,21,17,Paid Social,133,67,Bank Consumer Loans
2025-03-26,MTIwMzc4ODM=,Consumer Loans,Bank,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_2,Mobile,44,38,22,14,Paid Social,139,79,P&C Credit Card
2025-03-06,NTk2ODA3MDg=,Homeowners,P&C,Renters,Bank,P&C_Renters_Campaign_2,Internet,49,30,27,19,Email,103,79,Bank Auto Insurance
2025-04-18,Mzk1MjY3NjU=,Consumer Loans,Bank,Deposits,P&C,P&C_Auto Insurance_Campaign_1,Mobile,44,36,26,13,Paid Display,125,62,Bank Homeowners
2025-04-30,NzMxMzQyMjE=,Consumer Loans,P&C,Credit Card,Bank,P&C_Auto Insurance_Campaign_2,Offline,42,35,21,13,Email,85,75,P&C Deposits
2025-04-03,OTQ4NzY4Mzg=,Consumer Loans,P&C,Homeowners,P&C,P&C_Auto Insurance_Campaign_2,Internet,43,32,24,18,Paid Social,98,72,P&C Homeowners
2025-03-30,ODgxMzMzMzU=,Homeowners,P&C,Deposits,Bank,Bank_Consumer Loans_Campaign_2,Internet,40,30,26,18,Paid Social,149,78,Bank Credit Card
2025-04-19,MzQ1NTA2NDk=,Consumer Loans,Bank,Renters,P&C,Bank_Deposits_Campaign_2,Internet,44,35,29,15,Paid Search,178,64,P&C Credit Card
2025-03-14,MTgxMjEyMzc=,Homeowners,P&C,Credit Card,P&C,P&C_Auto Insurance_Campaign_1,Mobile,45,32,25,19,Direct Mail,138,65,Bank Deposits
2025-04-15,ODcwNTgxODA=,Homeowners,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Mobile,49,34,24,16,Email,148,61,P&C Deposits
2025-03-11,MjgxNDcxNzQ=,Renters,P&C,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_2,Internet,42,31,24,17,Direct Mail,106,77,Bank Renters
2025-03-07,NjQxNTA2NDg=,Renters,P&C,Homeowners,P&C,P&C_Renters_Campaign_1,Offline,47,33,24,14,Paid Display,117,71,P&C Homeowners
2025-02-23,NTA3MjQ2OTQ=,Consumer Loans,Bank,Deposits,Bank,P&C_Auto Insurance_Campaign_1,Offline,43,39,26,11,Email,120,63,P&C Credit Card
2025-02-21,MjgxNDcxNzQ=,Deposits,Bank,Homeowners,P&C,Bank_Consumer Loans_Campaign_1,Internet,44,34,26,16,Email,181,75,P&C Renters
2025-03-04,MjczNDEwMTA=,Renters,P&C,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_1,Internet,41,36,23,10,Paid Display,95,75,Bank Credit Card
2025-02-07,NTk0MDc0MzU=,Deposits,P&C,Auto Insurance,Bank,Bank_Deposits_Campaign_1,Offline,41,36,23,17,Email,109,78,P&C Consumer Loans
2025-03-16,MjczMDc2OTI=,Credit Card,Bank,Auto Insurance,P&C,P&C_Renters_Campaign_2,Mobile,47,38,29,10,Email,98,73,Bank Auto Insurance
2025-04-19,NzEyMjY1Mjk=,Credit Card,P&C,Consumer Loans,P&C,P&C_Auto Insurance_Campaign_1,Mobile,49,32,25,11,Email,137,63,P&C Deposits
2025-02-28,NjQ3MjI1MjE=,Credit Card,P&C,Consumer Loans,Bank,Bank_Credit Card_Campaign_1,Mobile,40,37,24,16,Direct Mail,150,79,P&C Homeowners
2025-03-04,ODcwNTAyNzM=,Consumer Loans,Bank,Homeowners,P&C,Bank_Consumer Loans_Campaign_1,Offline,45,36,21,18,Email,82,80,P&C Renters
2025-03-14,NjA2NTQ0MjA=,Auto Insurance,P&C,Renters,P&C,P&C_Auto Insurance_Campaign_1,Mobile,42,30,23,13,Email,84,77,P&C Consumer Loans
2025-02-08,MTE4NzEwNjk=,Consumer Loans,P&C,Renters,Bank,Bank_Deposits_Campaign_2,Internet,42,37,24,18,Email,103,69,Bank Deposits
2025-03-14,NzMxMzQyMjE=,Credit Card,Bank,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_1,Internet,40,30,27,11,Paid Social,199,61,Bank Auto Insurance
2025-02-03,MTIwMzc4ODM=,Credit Card,Bank,Deposits,P&C,Bank_Credit Card_Campaign_2,Offline,44,39,28,15,Paid Social,140,67,Bank Renters
2025-02-24,NTk0MDc0MzU=,Credit Card,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_2,Internet,41,39,28,19,Direct Mail,143,64,Bank Homeowners
2025-04-16,NjA3NTkzOTE=,Consumer Loans,Bank,Credit Card,P&C,P&C_Renters_Campaign_2,Internet,43,32,21,10,Paid Display,129,76,P&C Deposits
2025-04-24,MzE1MDgyMTQ=,Homeowners,Bank,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_2,Mobile,47,36,27,16,Email,86,76,Bank Auto Insurance
2025-03-30,OTg5MTIzMjM=,Credit Card,Bank,Auto Insurance,P&C,Bank_Deposits_Campaign_2,Internet,40,33,20,17,Paid Search,106,79,Bank Renters
2025-04-27,MjczNDEwMTA=,Renters,Bank,Deposits,Bank,Bank_Consumer Loans_Campaign_2,Internet,49,35,21,18,Paid Search,195,66,P&C Homeowners
2025-03-21,MjgxNDcxNzQ=,Auto Insurance,P&C,Deposits,P&C,P&C_Renters_Campaign_2,Offline,47,30,29,12,Email,148,72,Bank Renters
2025-04-04,Njk3NDM0MTc=,Deposits,Bank,Homeowners,Bank,P&C_Homeowners_Campaign_1,Mobile,41,32,22,10,Paid Social,168,76,P&C Renters
2025-02-17,ODIxOTE0NzA=,Deposits,Bank,Credit Card,Bank,Bank_Deposits_Campaign_2,Mobile,49,37,20,17,Paid Search,156,66,Bank Homeowners
2025-03-08,NDQ0MTQ1Mjk=,Auto Insurance,P&C,Deposits,P&C,Bank_Consumer Loans_Campaign_1,Internet,41,35,22,10,Email,144,62,P&C Credit Card
2025-04-22,NDU5ODQzNDE=,Consumer Loans,P&C,Renters,P&C,Bank_Consumer Loans_Campaign_2,Offline,45,35,22,18,Direct Mail,162,72,Bank Credit Card
2025-04-23,MTM0NDQxMjM=,Homeowners,Bank,Renters,Bank,P&C_Auto Insurance_Campaign_1,Mobile,48,36,23,15,Email,136,67,Bank Auto Insurance
2025-04-03,ODIzMDk4Mzk=,Consumer Loans,P&C,Renters,Bank,P&C_Renters_Campaign_1,Offline,43,38,28,15,Paid Search,146,70,P&C Renters
2025-04-20,Mjc1OTMwNDk=,Deposits,P&C,Consumer Loans,Bank,Bank_Deposits_Campaign_1,Offline,46,34,24,19,Paid Social,91,68,P&C Homeowners
2025-03-19,NzMxMzQyMjE=,Auto Insurance,P&C,Renters,P&C,P&C_Auto Insurance_Campaign_2,Internet,46,38,21,18,Direct Mail,193,67,P&C Renters
2025-02-21,OTQ0Mjk1OTQ=,Deposits,Bank,Credit Card,P&C,P&C_Renters_Campaign_2,Mobile,47,39,22,17,Direct Mail,108,75,Bank Consumer Loans
2025-02-04,MzQ1MzI4NDU=,Credit Card,Bank,Renters,Bank,P&C_Renters_Campaign_1,Internet,45,37,24,17,Direct Mail,120,78,Bank Consumer Loans
2025-04-28,NDQ5MDI5NTU=,Deposits,Bank,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_1,Mobile,42,34,23,19,Paid Social,83,75,Bank Consumer Loans
